Campagne,Site,Station,Transect,Type de poisson (Code),Décompte
2013,Ouegoa,Amos,2,BOS,0
2013,Ouegoa,Amos,2,DAW,0
2013,Ouegoa,Amos,2,TRU,0
2013,Ouegoa,Amos,2,SAU,0
2013,Ouegoa,Amos,3,API,1
2013,Ouegoa,Amos,3,BOS,0
2013,Ouegoa,Amos,3,CAS,0
2013,Ouegoa,Amos,4,AGL,0
2013,Ouegoa,Amos,4,API,0
2013,Ouegoa,Amos,4,BEB,0
2013,Ouegoa,Amos,4,BOS,0
2013,Ouegoa,Amos,4,NAP,7
2013,Ouegoa,Amos,4,BLE,0
2016,Ouégoa,Amos,1,PAP,11
2016,Ouégoa,Amos,1,AGL,0
2016,Ouégoa,Amos,1,NAP,13
2016,Ouégoa,Amos,1,DAW,0
2016,Ouégoa,Amos,2,ALO,0
2016,Ouégoa,Amos,2,BEB,0
2016,Ouégoa,Amos,2,TRU,0
2016,Ouégoa,Amos,2,SAU,0
2016,Ouégoa,Amos,2,APE,0
2016,Ouégoa,Amos,3,API,1
2016,Ouégoa,Amos,3,BEB,0
2016,Ouégoa,Amos,3,CAS,0
2016,Ouégoa,Amos,3,TRU,0
2016,Ouégoa,Amos,3,APE,0
2016,Ouégoa,Amos,4,AGL,0
2016,Ouégoa,Amos,4,NAP,18
2016,Ouégoa,Amos,4,TRU,0
2016,Ouégoa,Amos,4,SAU,0
2016,Ouégoa,Amos,4,APE,0
2017,Ouégoa,Amos,1,AGL,0
2017,Ouégoa,Amos,2,ALO,0
2017,Ouégoa,Amos,2,API,0
2017,Ouégoa,Amos,2,BEB,0
2017,Ouégoa,Amos,2,CAS,0
2017,Ouégoa,Amos,2,BLE,0
2017,Ouégoa,Amos,2,TRU,0
2017,Ouégoa,Amos,2,SAU,0
2017,Ouégoa,Amos,3,PAP,4
2017,Ouégoa,Amos,3,BLE,0
2017,Ouégoa,Amos,3,APE,0
2017,Ouégoa,Amos,4,PAP,8
2017,Ouégoa,Amos,4,ALO,0
2017,Ouégoa,Amos,4,AGL,0
2017,Ouégoa,Amos,4,API,0
2017,Ouégoa,Amos,4,BLE,0
2011,Ouegoa,Balade,1,DAW,0
2011,Ouegoa,Balade,1,TRU,0
2011,Ouegoa,Balade,1,SAU,1
2011,Ouegoa,Balade,1,APE,0
2011,Ouegoa,Balade,2,AGL,0
2011,Ouegoa,Balade,2,BEB,0
2011,Ouegoa,Balade,2,SAU,0
2011,Ouegoa,Balade,2,APE,0
2011,Ouegoa,Balade,3,AGL,0
2011,Ouegoa,Balade,3,BOS,0
2011,Ouegoa,Balade,4,PAP,4
2011,Ouegoa,Balade,4,ALO,0
2011,Ouegoa,Balade,4,BOS,0
2011,Ouegoa,Balade,4,NAP,2
2011,Ouegoa,Balade,4,BLE,0
2011,Ouegoa,Balade,4,TRU,0
2012,Ouegoa,Balade,1,PAP,6
2012,Ouegoa,Balade,1,API,0
2012,Ouegoa,Balade,1,BOS,0
2012,Ouegoa,Balade,1,SAU,0
2012,Ouegoa,Balade,2,PAP,2
2012,Ouegoa,Balade,2,ALO,0
2012,Ouegoa,Balade,2,API,0
2012,Ouegoa,Balade,2,BEB,0
2012,Ouegoa,Balade,2,BOS,0
2012,Ouegoa,Balade,2,CAS,0
2012,Ouegoa,Balade,2,BLE,0
2012,Ouegoa,Balade,2,APE,0
2012,Ouegoa,Balade,3,PAP,6
2012,Ouegoa,Balade,3,API,0
2012,Ouegoa,Balade,3,BOS,0
2012,Ouegoa,Balade,3,NAP,2
2012,Ouegoa,Balade,3,TRU,0
2012,Ouegoa,Balade,3,SAU,0
2012,Ouegoa,Balade,4,ALO,0
2012,Ouegoa,Balade,4,AGL,0
2012,Ouegoa,Balade,4,API,0
2012,Ouegoa,Balade,4,CAS,0
2013,Ouegoa,Balade,1,API,0
2013,Ouegoa,Balade,1,NAP,3
2013,Ouegoa,Balade,1,DAW,0
2013,Ouegoa,Balade,1,TRU,0
2013,Ouegoa,Balade,1,APE,0
2013,Ouegoa,Balade,2,ALO,0
2013,Ouegoa,Balade,2,BEB,0
2013,Ouegoa,Balade,2,CAS,0
2013,Ouegoa,Balade,2,DAW,0
2013,Ouegoa,Balade,2,BLE,0
2013,Ouegoa,Balade,2,SAU,0
2013,Ouegoa,Balade,3,BLE,0
2013,Ouegoa,Balade,3,TRU,0
2013,Ouegoa,Balade,3,SAU,0
2013,Ouegoa,Balade,3,APE,0
2013,Ouegoa,Balade,4,ALO,0
2013,Ouegoa,Balade,4,API,0
2013,Ouegoa,Balade,4,BLE,0
2016,Ouégoa,Balade,1,PAP,1
2016,Ouégoa,Balade,1,DAW,0
2016,Ouégoa,Balade,1,TRU,0
2016,Ouégoa,Balade,1,SAU,0
2016,Ouégoa,Balade,1,APE,0
2016,Ouégoa,Balade,2,AGL,0
2016,Ouégoa,Balade,2,API,0
2016,Ouégoa,Balade,2,BOS,0
2016,Ouégoa,Balade,2,CAS,0
2016,Ouégoa,Balade,2,SAU,0
2016,Ouégoa,Balade,2,APE,0
2016,Ouégoa,Balade,3,PAP,0
2016,Ouégoa,Balade,3,API,0
2016,Ouégoa,Balade,3,CAS,0
2016,Ouégoa,Balade,3,NAP,10
2016,Ouégoa,Balade,4,API,0
2016,Ouégoa,Balade,4,BEB,0
2016,Ouégoa,Balade,4,BOS,0
2016,Ouégoa,Balade,4,SAU,0
2017,Ouégoa,Balade,1,PAP,0
2017,Ouégoa,Balade,1,API,0
2017,Ouégoa,Balade,1,CAS,0
2017,Ouégoa,Balade,1,SAU,0
2017,Ouégoa,Balade,2,BOS,0
2017,Ouégoa,Balade,2,BLE,0
2017,Ouégoa,Balade,2,APE,0
2017,Ouégoa,Balade,3,CAS,0
2017,Ouégoa,Balade,3,SAU,0
2017,Ouégoa,Balade,4,PAP,2
2017,Ouégoa,Balade,4,DAW,0
2017,Ouégoa,Balade,4,BLE,0
2017,Ouégoa,Balade,4,SAU,0
2017,Mouli,Mouli Velo,1,CAS,0
2017,Mouli,Mouli Velo,1,DAW,0
2017,Mouli,Mouli Velo,2,DAW,0
2017,Mouli,Mouli Velo,2,TRU,0
2017,Mouli,Mouli Velo,3,BOS,0
2017,Mouli,Mouli Velo,3,APE,0
2017,Mouli,Mouli Velo,4,ALO,2
2017,Mouli,Mouli Velo,4,AGL,0
2017,Mouli,Mouli Velo,4,API,0
2017,Mouli,Mouli Velo,4,BLE,0
2017,Mouli,Mouli Velo,4,SAU,0
2018,Mouli,Mouli Velo,1,API,0
2018,Mouli,Mouli Velo,1,BOS,0
2018,Mouli,Mouli Velo,1,DAW,0
2018,Mouli,Mouli Velo,1,TRU,0
2018,Mouli,Mouli Velo,2,PAP,5
2018,Mouli,Mouli Velo,2,ALO,1
2018,Mouli,Mouli Velo,2,BOS,0
2018,Mouli,Mouli Velo,2,TRU,0
2018,Mouli,Mouli Velo,2,SAU,0
2018,Mouli,Mouli Velo,3,PAP,4
2018,Mouli,Mouli Velo,3,BLE,0
2018,Mouli,Mouli Velo,3,APE,0
2018,Mouli,Mouli Velo,4,AGL,0
2018,Mouli,Mouli Velo,4,APE,0
2019,Mouli,Mouli Velo,1,PAP,3
2019,Mouli,Mouli Velo,1,API,0
2019,Mouli,Mouli Velo,1,TRU,0
2019,Mouli,Mouli Velo,2,AGL,0
2019,Mouli,Mouli Velo,2,API,0
2019,Mouli,Mouli Velo,3,BEB,0
2019,Mouli,Mouli Velo,3,BOS,0
2019,Mouli,Mouli Velo,3,DAW,0
2019,Mouli,Mouli Velo,4,ALO,1
2019,Mouli,Mouli Velo,4,CAS,0
2017,Mouli,Gece,1,PAP,2
2017,Mouli,Gece,1,BEB,0
2017,Mouli,Gece,1,BOS,0
2017,Mouli,Gece,1,NAP,4
2017,Mouli,Gece,1,BLE,0
2017,Mouli,Gece,1,TRU,0
2017,Mouli,Gece,2,API,0
2017,Mouli,Gece,2,BEB,0
2017,Mouli,Gece,2,NAP,2
2017,Mouli,Gece,2,DAW,0
2017,Mouli,Gece,2,APE,0
2017,Mouli,Gece,3,PAP,3
2017,Mouli,Gece,3,DAW,0
2017,Mouli,Gece,3,TRU,0
2017,Mouli,Gece,3,APE,0
2017,Mouli,Gece,4,API,0
2017,Mouli,Gece,4,BOS,0
2017,Mouli,Gece,4,CAS,0
2017,Mouli,Gece,4,TRU,0
2018,Mouli,Gece,1,AGL,0
2018,Mouli,Gece,1,CAS,0
2018,Mouli,Gece,1,DAW,0
2018,Mouli,Gece,1,BLE,0
2018,Mouli,Gece,1,TRU,0
2018,Mouli,Gece,2,AGL,0
2018,Mouli,Gece,2,API,0
2018,Mouli,Gece,2,BEB,0
2018,Mouli,Gece,2,NAP,2
2018,Mouli,Gece,2,DAW,0
2018,Mouli,Gece,3,ALO,2
2018,Mouli,Gece,3,BOS,0
2018,Mouli,Gece,3,NAP,0
2018,Mouli,Gece,3,TRU,0
2018,Mouli,Gece,4,API,0
2018,Mouli,Gece,4,NAP,3
2018,Mouli,Gece,4,BLE,0
2018,Mouli,Gece,4,SAU,0
2019,Mouli,Gece,1,ALO,1
2019,Mouli,Gece,1,AGL,0
2019,Mouli,Gece,1,BLE,0
2019,Mouli,Gece,1,TRU,0
2019,Mouli,Gece,2,DAW,0
2019,Mouli,Gece,2,APE,0
2019,Mouli,Gece,3,ALO,1
2019,Mouli,Gece,3,BEB,0
2019,Mouli,Gece,3,TRU,0
2019,Mouli,Gece,3,APE,0
2019,Mouli,Gece,4,PAP,0
2019,Mouli,Gece,4,ALO,0
2019,Mouli,Gece,4,BEB,0
2019,Mouli,Gece,4,CAS,0
2017,Mouli,Gee,1,API,0
2017,Mouli,Gee,1,BOS,0
2017,Mouli,Gee,1,DAW,0
2017,Mouli,Gee,2,CAS,0
2017,Mouli,Gee,2,BLE,0
2017,Mouli,Gee,2,SAU,0
2017,Mouli,Gee,2,APE,0
2017,Mouli,Gee,3,ALO,0
2017,Mouli,Gee,3,BLE,0
2017,Mouli,Gee,3,SAU,0
2017,Mouli,Gee,4,ALO,0
2017,Mouli,Gee,4,NAP,14
2017,Mouli,Gee,4,DAW,0
2017,Mouli,Gee,4,TRU,0
2018,Mouli,Gee,1,PAP,7
2018,Mouli,Gee,1,ALO,2
2018,Mouli,Gee,2,BEB,0
2018,Mouli,Gee,2,NAP,4
2018,Mouli,Gee,2,DAW,0
2018,Mouli,Gee,2,TRU,0
2018,Mouli,Gee,3,PAP,8
2018,Mouli,Gee,3,ALO,6
2018,Mouli,Gee,3,AGL,0
2018,Mouli,Gee,3,BOS,0
2018,Mouli,Gee,3,NAP,1
2018,Mouli,Gee,3,SAU,0
2018,Mouli,Gee,4,PAP,1
2018,Mouli,Gee,4,ALO,3
2018,Mouli,Gee,4,APE,1
2019,Mouli,Gee,1,PAP,3
2019,Mouli,Gee,1,AGL,0
2019,Mouli,Gee,1,BOS,0
2019,Mouli,Gee,1,CAS,0
2019,Mouli,Gee,1,DAW,0
2019,Mouli,Gee,1,BLE,0
2019,Mouli,Gee,2,ALO,4
2019,Mouli,Gee,2,BEB,0
2019,Mouli,Gee,2,CAS,0
2019,Mouli,Gee,2,NAP,14
2019,Mouli,Gee,2,TRU,0
2019,Mouli,Gee,3,DAW,0
2019,Mouli,Gee,3,BLE,0
2019,Mouli,Gee,4,ALO,6
2019,Mouli,Gee,4,CAS,0
2019,Mouli,Gee,4,NAP,7
2019,Mouli,Gee,4,DAW,0
2019,Mouli,Gee,4,SAU,0
2019,Mouli,Gee,4,APE,0
2017,Mouli,Anemeec,1,TRU,0
2017,Mouli,Anemeec,1,APE,0
2017,Mouli,Anemeec,2,PAP,4
2017,Mouli,Anemeec,2,AGL,0
2017,Mouli,Anemeec,2,BOS,0
2017,Mouli,Anemeec,2,DAW,0
2017,Mouli,Anemeec,3,CAS,0
2017,Mouli,Anemeec,3,DAW,0
2017,Mouli,Anemeec,3,SAU,0
2017,Mouli,Anemeec,3,APE,0
2017,Mouli,Anemeec,4,BEB,0
2017,Mouli,Anemeec,4,DAW,0
2018,Mouli,Anemeec,1,PAP,2
2018,Mouli,Anemeec,1,DAW,0
2018,Mouli,Anemeec,1,BLE,0
2018,Mouli,Anemeec,1,APE,0
2018,Mouli,Anemeec,2,PAP,6
2018,Mouli,Anemeec,2,ALO,2
2018,Mouli,Anemeec,2,NAP,1
2018,Mouli,Anemeec,2,SAU,0
2018,Mouli,Anemeec,2,APE,0
2018,Mouli,Anemeec,3,ALO,2
2018,Mouli,Anemeec,3,AGL,0
2018,Mouli,Anemeec,3,BEB,0
2018,Mouli,Anemeec,3,DAW,0
2018,Mouli,Anemeec,4,ALO,3
2018,Mouli,Anemeec,4,BEB,0
2019,Mouli,Anemeec,1,AGL,0
2019,Mouli,Anemeec,1,BEB,0
2019,Mouli,Anemeec,1,CAS,0
2019,Mouli,Anemeec,1,TRU,0
2019,Mouli,Anemeec,1,APE,0
2019,Mouli,Anemeec,2,API,0
2019,Mouli,Anemeec,2,BEB,0
2019,Mouli,Anemeec,2,BLE,0
2019,Mouli,Anemeec,3,AGL,0
2019,Mouli,Anemeec,3,BEB,0
2019,Mouli,Anemeec,3,BLE,0
2019,Mouli,Anemeec,3,SAU,0
2019,Mouli,Anemeec,3,APE,0
2019,Mouli,Anemeec,4,PAP,3
2019,Mouli,Anemeec,4,API,0
2019,Mouli,Anemeec,4,BOS,0
2019,Mouli,Anemeec,4,TRU,0
2019,Mouli,Anemeec,4,SAU,0
2019,Mouli,Anemeec,4,APE,0
2017,Lekiny,Lekiny,1,PAP,2
2017,Lekiny,Lekiny,1,ALO,0
2017,Lekiny,Lekiny,1,SAU,0
2017,Lekiny,Lekiny,2,PAP,1
2017,Lekiny,Lekiny,2,AGL,0
2017,Lekiny,Lekiny,2,BEB,0
2017,Lekiny,Lekiny,2,BOS,0
2017,Lekiny,Lekiny,2,DAW,0
2017,Lekiny,Lekiny,3,PAP,4
2017,Lekiny,Lekiny,3,CAS,0
2017,Lekiny,Lekiny,3,DAW,0
2017,Lekiny,Lekiny,3,SAU,0
2017,Lekiny,Lekiny,4,BOS,0
2017,Lekiny,Lekiny,4,TRU,0
2018,Lekiny,Lekiny,1,ALO,1
2018,Lekiny,Lekiny,1,BEB,0
2018,Lekiny,Lekiny,1,BOS,0
2018,Lekiny,Lekiny,1,DAW,0
2018,Lekiny,Lekiny,1,BLE,0
2018,Lekiny,Lekiny,1,SAU,0
2018,Lekiny,Lekiny,2,PAP,1
2018,Lekiny,Lekiny,2,BLE,0
2018,Lekiny,Lekiny,2,TRU,0
2018,Lekiny,Lekiny,3,BEB,0
2018,Lekiny,Lekiny,3,NAP,2
2018,Lekiny,Lekiny,3,APE,0
2018,Lekiny,Lekiny,4,PAP,1
2018,Lekiny,Lekiny,4,API,0
2018,Lekiny,Lekiny,4,CAS,0
2019,Lekiny,Lekiny,1,AGL,0
2019,Lekiny,Lekiny,1,API,0
2019,Lekiny,Lekiny,1,CAS,0
2019,Lekiny,Lekiny,1,BLE,0
2019,Lekiny,Lekiny,1,TRU,0
2019,Lekiny,Lekiny,1,SAU,0
2019,Lekiny,Lekiny,2,ALO,0
2019,Lekiny,Lekiny,2,AGL,0
2019,Lekiny,Lekiny,2,DAW,2
2019,Lekiny,Lekiny,3,PAP,1
2019,Lekiny,Lekiny,3,API,0
2019,Lekiny,Lekiny,3,BOS,0
2019,Lekiny,Lekiny,3,BLE,0
2019,Lekiny,Lekiny,3,TRU,0
2019,Lekiny,Lekiny,3,SAU,0
2019,Lekiny,Lekiny,4,API,0
2019,Lekiny,Lekiny,4,BEB,0
2019,Lekiny,Lekiny,4,NAP,6
2017,Lekiny,Waugni,1,AGL,0
2017,Lekiny,Waugni,1,API,0
2017,Lekiny,Waugni,1,BEB,0
2017,Lekiny,Waugni,1,BOS,0
2017,Lekiny,Waugni,1,CAS,0
2017,Lekiny,Waugni,1,NAP,1
2017,Lekiny,Waugni,1,DAW,0
2017,Lekiny,Waugni,1,APE,0
2017,Lekiny,Waugni,2,BEB,0
2017,Lekiny,Waugni,2,NAP,4
2017,Lekiny,Waugni,2,BLE,0
2017,Lekiny,Waugni,3,BEB,0
2017,Lekiny,Waugni,3,TRU,0
2017,Lekiny,Waugni,3,SAU,0
2017,Lekiny,Waugni,4,ALO,0
2017,Lekiny,Waugni,4,BEB,0
2017,Lekiny,Waugni,4,BOS,0
2017,Lekiny,Waugni,4,CAS,0
2017,Lekiny,Waugni,4,NAP,8
2017,Lekiny,Waugni,4,DAW,0
2017,Lekiny,Waugni,4,BLE,0
2017,Lekiny,Waugni,4,TRU,0
2018,Lekiny,Waugni,1,AGL,1
2018,Lekiny,Waugni,1,API,0
2018,Lekiny,Waugni,1,BEB,0
2018,Lekiny,Waugni,1,CAS,0
2018,Lekiny,Waugni,1,NAP,4
2018,Lekiny,Waugni,1,APE,0
2018,Lekiny,Waugni,2,PAP,3
2018,Lekiny,Waugni,2,AGL,0
2018,Lekiny,Waugni,2,BOS,0
2018,Lekiny,Waugni,2,BLE,0
2018,Lekiny,Waugni,2,APE,0
2018,Lekiny,Waugni,3,AGL,0
2018,Lekiny,Waugni,3,BLE,0
2018,Lekiny,Waugni,4,BOS,0
2018,Lekiny,Waugni,4,CAS,0
2018,Lekiny,Waugni,4,BLE,0
2018,Lekiny,Waugni,4,TRU,0
2019,Lekiny,Waugni,1,BOS,0
2019,Lekiny,Waugni,1,NAP,10
2019,Lekiny,Waugni,1,DAW,0
2019,Lekiny,Waugni,1,SAU,0
2019,Lekiny,Waugni,2,API,0
2019,Lekiny,Waugni,2,BOS,0
2019,Lekiny,Waugni,2,CAS,0
2019,Lekiny,Waugni,2,NAP,9
2019,Lekiny,Waugni,3,PAP,4
2019,Lekiny,Waugni,3,ALO,1
2019,Lekiny,Waugni,3,BEB,0
2019,Lekiny,Waugni,3,BOS,0
2019,Lekiny,Waugni,3,DAW,0
2019,Lekiny,Waugni,3,TRU,0
2019,Lekiny,Waugni,4,PAP,2
2019,Lekiny,Waugni,4,AGL,1
2019,Lekiny,Waugni,4,API,0
2019,Lekiny,Waugni,4,BEB,0
2019,Lekiny,Waugni,4,NAP,1
2019,Lekiny,Waugni,4,DAW,0
2018,Iaai Nord,Nyekonpu,1,PAP,2
2018,Iaai Nord,Nyekonpu,1,ALO,1
2018,Iaai Nord,Nyekonpu,1,BLE,0
2018,Iaai Nord,Nyekonpu,2,SAU,0
2018,Iaai Nord,Nyekonpu,3,API,0
2018,Iaai Nord,Nyekonpu,3,NAP,2
2018,Iaai Nord,Nyekonpu,3,BLE,0
2018,Iaai Nord,Nyekonpu,3,SAU,0
2018,Iaai Nord,Nyekonpu,3,APE,0
2018,Iaai Nord,Nyekonpu,4,AGL,0
2018,Iaai Nord,Nyekonpu,4,BEB,0
2018,Iaai Nord,Nyekonpu,4,TRU,0
2018,Iaai Nord,Nyekonpu,4,APE,0
2019,Iaai Nord,Nyekonpu,1,ALO,0
2019,Iaai Nord,Nyekonpu,1,CAS,0
2019,Iaai Nord,Nyekonpu,1,BLE,0
2019,Iaai Nord,Nyekonpu,1,SAU,0
2019,Iaai Nord,Nyekonpu,2,PAP,1
2019,Iaai Nord,Nyekonpu,2,TRU,0
2019,Iaai Nord,Nyekonpu,2,SAU,0
2019,Iaai Nord,Nyekonpu,3,PAP,3
2019,Iaai Nord,Nyekonpu,4,PAP,4
2019,Iaai Nord,Nyekonpu,4,BLE,0
2019,Iaai Nord,Nyekonpu,4,TRU,0
2019,Iaai Nord,Nyekonpu,4,SAU,1
2019,Iaai Nord,Nyekonpu,4,APE,0
2018,Iaai Nord,Niu,1,NAP,0
2018,Iaai Nord,Niu,1,DAW,0
2018,Iaai Nord,Niu,1,TRU,0
2018,Iaai Nord,Niu,2,AGL,1
2018,Iaai Nord,Niu,2,NAP,0
2018,Iaai Nord,Niu,2,SAU,2
2018,Iaai Nord,Niu,2,APE,1
2018,Iaai Nord,Niu,3,ALO,0
2018,Iaai Nord,Niu,4,PAP,0
2018,Iaai Nord,Niu,4,ALO,0
2018,Iaai Nord,Niu,4,AGL,0
2018,Iaai Nord,Niu,4,BEB,0
2018,Iaai Nord,Niu,4,CAS,1
2018,Iaai Nord,Niu,4,NAP,3
2018,Iaai Nord,Niu,4,DAW,0
2018,Iaai Nord,Niu,4,BLE,0
2019,Iaai Nord,Niu,1,NAP,5
2019,Iaai Nord,Niu,2,PAP,2
2019,Iaai Nord,Niu,2,BLE,0
2019,Iaai Nord,Niu,3,API,0
2019,Iaai Nord,Niu,3,BOS,0
2019,Iaai Nord,Niu,3,CAS,0
2019,Iaai Nord,Niu,3,DAW,1
2019,Iaai Nord,Niu,4,PAP,4
2019,Iaai Nord,Niu,4,ALO,1
2019,Iaai Nord,Niu,4,APE,0
2018,Iaai Nord,Fassy,1,PAP,3
2018,Iaai Nord,Fassy,1,ALO,0
2018,Iaai Nord,Fassy,1,AGL,0
2018,Iaai Nord,Fassy,1,BEB,0
2018,Iaai Nord,Fassy,1,NAP,0
2018,Iaai Nord,Fassy,1,BLE,0
2018,Iaai Nord,Fassy,2,PAP,4
2018,Iaai Nord,Fassy,2,ALO,0
2018,Iaai Nord,Fassy,2,BOS,0
2018,Iaai Nord,Fassy,2,NAP,27
2018,Iaai Nord,Fassy,2,BLE,0
2018,Iaai Nord,Fassy,2,APE,0
2018,Iaai Nord,Fassy,3,AGL,0
2018,Iaai Nord,Fassy,3,BEB,0
2018,Iaai Nord,Fassy,3,BOS,0
2018,Iaai Nord,Fassy,3,CAS,0
2018,Iaai Nord,Fassy,3,BLE,0
2018,Iaai Nord,Fassy,3,SAU,0
2018,Iaai Nord,Fassy,3,APE,2
2018,Iaai Nord,Fassy,4,BEB,0
2018,Iaai Nord,Fassy,4,NAP,2
2018,Iaai Nord,Fassy,4,APE,0
2019,Iaai Nord,Fassy,1,PAP,3
2019,Iaai Nord,Fassy,1,ALO,4
2019,Iaai Nord,Fassy,1,API,0
2019,Iaai Nord,Fassy,1,BEB,0
2019,Iaai Nord,Fassy,1,BOS,0
2019,Iaai Nord,Fassy,1,TRU,0
2019,Iaai Nord,Fassy,1,SAU,0
2019,Iaai Nord,Fassy,2,PAP,4
2019,Iaai Nord,Fassy,2,ALO,0
2019,Iaai Nord,Fassy,2,CAS,0
2019,Iaai Nord,Fassy,3,PAP,5
2019,Iaai Nord,Fassy,3,BOS,0
2019,Iaai Nord,Fassy,3,BLE,0
2019,Iaai Nord,Fassy,4,ALO,2
2019,Iaai Nord,Fassy,4,API,0
2019,Iaai Nord,Fassy,4,BOS,0
2019,Iaai Nord,Fassy,4,NAP,23
2019,Iaai Nord,Fassy,4,TRU,0
2019,Iaai Nord,Fassy,4,SAU,0
2018,Patho,Ma ieno,1,BEB,0
2018,Patho,Ma ieno,1,BOS,0
2018,Patho,Ma ieno,1,SAU,0
2018,Patho,Ma ieno,2,ALO,1
2018,Patho,Ma ieno,2,AGL,0
2018,Patho,Ma ieno,2,BOS,0
2018,Patho,Ma ieno,2,NAP,0
2018,Patho,Ma ieno,2,DAW,0
2018,Patho,Ma ieno,3,AGL,0
2018,Patho,Ma ieno,3,DAW,0
2018,Patho,Ma ieno,3,SAU,0
2018,Patho,Ma ieno,3,APE,0
2018,Patho,Ma ieno,4,AGL,0
2018,Patho,Ma ieno,4,BOS,0
2019,Patho,Ma ieno,1,PAP,1
2019,Patho,Ma ieno,1,AGL,0
2019,Patho,Ma ieno,1,BEB,0
2019,Patho,Ma ieno,1,NAP,0
2019,Patho,Ma ieno,1,DAW,0
2019,Patho,Ma ieno,1,APE,0
2019,Patho,Ma ieno,2,AGL,0
2019,Patho,Ma ieno,2,DAW,0
2019,Patho,Ma ieno,2,BLE,0
2019,Patho,Ma ieno,2,APE,0
2019,Patho,Ma ieno,3,CAS,0
2019,Patho,Ma ieno,3,BLE,0
2019,Patho,Ma ieno,3,SAU,0
2019,Patho,Ma ieno,3,APE,0
2019,Patho,Ma ieno,4,ALO,2
2019,Patho,Ma ieno,4,API,0
2019,Patho,Ma ieno,4,NAP,0
2019,Patho,Ma ieno,4,BLE,0
2019,Patho,Ma ieno,4,TRU,0
2018,Patho,Pe Iejere,1,ALO,1
2018,Patho,Pe Iejere,1,AGL,0
2018,Patho,Pe Iejere,1,DAW,0
2018,Patho,Pe Iejere,1,TRU,0
2018,Patho,Pe Iejere,1,SAU,0
2018,Patho,Pe Iejere,1,APE,0
2018,Patho,Pe Iejere,2,ALO,1
2018,Patho,Pe Iejere,2,NAP,0
2018,Patho,Pe Iejere,2,DAW,0
2018,Patho,Pe Iejere,3,SAU,0
2018,Patho,Pe Iejere,4,API,0
2018,Patho,Pe Iejere,4,BEB,0
2018,Patho,Pe Iejere,4,TRU,0
2019,Patho,Pe Iejere,1,ALO,1
2019,Patho,Pe Iejere,1,AGL,0
2019,Patho,Pe Iejere,1,BEB,0
2019,Patho,Pe Iejere,1,NAP,0
2019,Patho,Pe Iejere,1,TRU,0
2019,Patho,Pe Iejere,1,APE,0
2019,Patho,Pe Iejere,2,PAP,2
2019,Patho,Pe Iejere,2,API,0
2019,Patho,Pe Iejere,2,NAP,0
2019,Patho,Pe Iejere,2,DAW,0
2019,Patho,Pe Iejere,2,APE,0
2019,Patho,Pe Iejere,3,AGL,0
2019,Patho,Pe Iejere,3,BOS,0
2019,Patho,Pe Iejere,3,NAP,0
2019,Patho,Pe Iejere,4,BEB,0
2019,Patho,Pe Iejere,4,BOS,0
2019,Patho,Pe Iejere,4,TRU,0
2019,Patho,Pe Iejere,4,APE,0
2018,Tadine,Leunag,1,PAP,2
2018,Tadine,Leunag,1,AGL,0
2018,Tadine,Leunag,1,DAW,0
2018,Tadine,Leunag,1,TRU,0
2018,Tadine,Leunag,1,SAU,0
2018,Tadine,Leunag,2,API,0
2018,Tadine,Leunag,2,APE,0
2018,Tadine,Leunag,3,PAP,6
2018,Tadine,Leunag,3,CAS,0
2018,Tadine,Leunag,3,NAP,0
2018,Tadine,Leunag,3,DAW,0
2018,Tadine,Leunag,4,PAP,4
2018,Tadine,Leunag,4,ALO,1
2018,Tadine,Leunag,4,DAW,0
2018,Tadine,Leunag,4,SAU,0
2019,Tadine,Leunag,1,BEB,0
2019,Tadine,Leunag,1,NAP,1
2019,Tadine,Leunag,1,DAW,0
2019,Tadine,Leunag,1,APE,0
2019,Tadine,Leunag,2,ALO,0
2019,Tadine,Leunag,2,BEB,0
2019,Tadine,Leunag,2,BOS,0
2019,Tadine,Leunag,2,NAP,0
2019,Tadine,Leunag,2,APE,0
2019,Tadine,Leunag,3,PAP,4
2019,Tadine,Leunag,3,BEB,0
2019,Tadine,Leunag,3,DAW,0
2019,Tadine,Leunag,3,BLE,0
2019,Tadine,Leunag,4,API,0
2019,Tadine,Leunag,4,BEB,0
2019,Tadine,Leunag,4,NAP,1
2019,Tadine,Leunag,4,DAW,0
2019,Tadine,Leunag,4,BLE,0
2019,Tadine,Leunag,4,TRU,0
2019,Tadine,Leunag,4,APE,0
2018,Tadine,Mujero,1,PAP,0
2018,Tadine,Mujero,1,BOS,0
2018,Tadine,Mujero,1,CAS,0
2018,Tadine,Mujero,2,API,0
2018,Tadine,Mujero,2,BEB,0
2018,Tadine,Mujero,2,BLE,0
2018,Tadine,Mujero,2,TRU,0
2018,Tadine,Mujero,2,APE,0
2018,Tadine,Mujero,3,PAP,2
2018,Tadine,Mujero,3,ALO,1
2018,Tadine,Mujero,3,AGL,0
2018,Tadine,Mujero,3,API,0
2018,Tadine,Mujero,3,BEB,0
2018,Tadine,Mujero,3,CAS,0
2018,Tadine,Mujero,3,SAU,0
2018,Tadine,Mujero,4,ALO,0
2018,Tadine,Mujero,4,BOS,0
2018,Tadine,Mujero,4,BLE,0
2018,Tadine,Mujero,4,TRU,0
2018,Tadine,Mujero,4,SAU,0
2019,Tadine,Mujero,1,PAP,1
